Id,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
5293,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,3,1,1,2,1,4,2,2,1,2,1,1,2,1,1,4,4,4,1,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,1,-1,-1,-1,1,3,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,73,Some college,White,Female,$125k or more,sporadic
5294,1,1,3,2,4,3,3,4,2,4,1,1,1,4,2,3,2,2,2,3,4,2,3,1,4,1,4,2,1,1,2,2,3,3,1,1,1,4,4,2,2,2,2,1,2,1,1,2,2,5,-1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,32,High school or less,White,Male,$75-125k,always
5295,1,2,4,4,3,4,1,2,1,1,4,1,3,1,1,1,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,3,1,1,4,2,2,2,2,1,2,1,2,1,2,1,3,1,4,4,4,4,2,2,2,1,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,,1,1,4,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,42,High school or less,White,Male,Less than $40k,sporadic
5296,1,2,2,1,1,2,1,1,2,1,2,1,1,3,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,-1,1,3,1,2,2,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,3,,3,2,2,3,2,2,2,2,2,2,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,1.0,,28,High school or less,Black,Male,Less than $40k,rarely/never
5297,1,1,1,2,1,1,1,1,1,1,2,3,4,1,1,2,4,1,1,1,4,2,1,1,3,1,1,3,2,2,3,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,5,2,1,3,4,4,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,67,High school or less,White,Female,$125k or more,sporadic
5298,1,1,4,2,3,2,1,2,1,2,3,3,4,3,1,2,2,1,2,1,2,2,2,1,3,2,1,2,2,3,2,3,4,1,2,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,4,1,1,1,4,4,2,2,2,2,2,2,1,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,44,College,White,Female,$125k or more,sporadic
5299,1,1,1,1,3,1,2,1,2,3,1,1,2,4,2,2,1,1,1,-1,2,3,4,1,2,1,4,3,2,3,2,3,2,1,1,1,2,4,4,2,1,2,2,1,2,1,2,1,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,65,Some college,Other/Mixed,Female,Less than $40k,sporadic
5300,1,1,2,1,2,1,1,1,2,3,2,4,4,1,1,2,3,1,1,1,4,3,1,1,3,1,1,4,2,3,2,2,4,1,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,5,1,1,3,4,4,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,2,2,2,2,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,47,High school or less,White,Male,$75-125k,sporadic
5301,1,1,1,1,1,1,1,1,2,1,4,4,4,1,1,2,4,1,1,1,1,1,1,1,3,1,1,4,2,4,4,3,4,1,2,1,4,4,4,1,1,2,2,2,2,2,2,2,2,1,5,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,,,,,,,,,,,1,1.0,,,42,Some college,White,Male,$40-75k,sporadic
5302,1,3,4,3,4,2,3,2,2,4,3,2,3,2,2,1,2,4,4,4,4,4,4,1,3,1,4,3,2,1,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,-1,-1,1,1,-1,1,1,,2,1,3,2,2,1,2,1,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,27,College,White,Male,Less than $40k,sporadic
5303,1,1,1,1,3,1,2,2,1,4,1,1,1,4,2,1,2,3,2,3,2,1,1,2,3,1,4,4,3,2,3,4,3,4,1,2,3,4,4,2,2,2,2,1,2,1,2,2,2,5,3,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,,3,3,3,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,4,,,2.0,36,Some college,Hispanic,Male,$125k or more,always
5304,1,2,1,2,3,2,3,2,1,4,2,2,3,3,2,1,2,1,2,1,3,2,1,1,4,1,4,2,2,1,4,2,3,3,2,1,1,4,4,2,1,2,2,1,2,1,2,1,2,5,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,-1,1,1,1,1,1,1,-1,1,-1,1,1,,3,1,1,2,2,1,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,26,Some college,White,Male,Less than $40k,rarely/never
5305,1,2,2,1,1,1,2,1,1,1,1,1,3,3,1,1,2,4,2,3,2,2,2,1,4,1,4,3,3,2,3,2,2,3,3,3,4,4,2,2,2,1,2,2,2,2,2,1,1,2,2,3,1,2,2,2,2,1,2,2,2,2,2,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,28,High school or less,Black,Female,Less than $40k,sporadic
5306,1,1,2,2,3,1,3,3,1,4,2,2,1,4,2,1,2,2,2,2,3,2,3,1,2,1,4,3,2,2,3,3,2,2,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,-1,1,1,1,-1,1,1,1,-1,-1,1,1,,2,2,1,2,1,1,2,2,2,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,,2.0,,29,College,White,Male,$40-75k,sporadic
5307,1,1,2,2,1,1,1,1,1,1,2,2,4,2,2,2,3,2,3,3,3,2,2,1,4,1,3,3,2,2,3,2,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,2,1,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,1.0,55,College,White,Female,$125k or more,sporadic
5308,1,1,2,2,3,1,2,2,1,4,1,1,1,4,1,1,2,2,2,2,2,1,1,1,2,1,2,3,1,1,1,1,3,3,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,2,2,2,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,32,College,White,Male,$125k or more,rarely/never
5309,1,1,1,1,2,1,2,2,1,4,1,2,2,4,2,3,1,2,2,2,3,2,2,1,1,1,4,3,1,1,1,2,2,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,2,1,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,1,-1,1,-1,1,1,,2,1,1,1,1,1,2,1,2,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,32,College,Hispanic,Male,$125k or more,sporadic
5310,1,1,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,3,1,4,4,4,1,1,1,1,4,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,-1,-1,1,1,-1,1,1,,3,1,1,2,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,2.0,60,High school or less,Hispanic,Male,$40-75k,sporadic
5311,1,2,2,3,3,2,2,2,2,4,3,1,2,2,1,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,1,3,3,4,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,3,,3,1,3,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,,2.0,,39,College,White,Male,$75-125k,rarely/never
5312,1,1,1,1,4,1,1,2,2,4,1,1,2,4,1,3,1,1,1,1,1,2,1,1,3,1,4,3,2,2,3,2,2,3,2,1,1,4,4,2,2,1,2,2,2,2,2,2,2,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,59,College,White,Female,$125k or more,sporadic
5313,1,3,1,2,1,3,1,1,1,4,1,2,4,2,1,1,4,1,2,4,2,4,2,1,4,1,4,4,2,2,4,2,4,1,2,3,3,3,4,2,1,2,2,2,2,1,2,2,2,4,4,4,2,2,4,2,2,1,1,2,2,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,,2,2,3,3,2,2,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,,2.0,,36,College,White,Female,$40-75k,rarely/never
5314,1,3,2,3,2,4,1,1,2,3,2,2,2,1,2,1,3,3,2,2,1,1,1,2,4,1,3,4,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,3,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,2,2,2.0,3,1,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,1.0,43,High school or less,Hispanic,Male,$40-75k,rarely/never
5315,1,1,3,2,2,4,2,2,1,2,3,2,3,2,1,1,2,3,2,4,3,3,4,2,3,2,2,3,2,2,2,2,4,2,1,1,4,4,4,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,2,4,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,,1,3,2,1,1,1,1,1,1,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,27,College,White,Male,$75-125k,rarely/never
5316,1,1,1,1,4,1,1,1,1,1,2,1,1,4,2,2,1,1,1,1,4,4,1,1,4,1,3,2,2,1,2,2,2,1,1,1,1,3,3,2,2,2,2,2,2,1,2,2,2,5,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,1,-1,1,-1,-1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,66,College,Black,Female,Less than $40k,always
5317,1,1,2,2,1,1,1,1,1,1,1,2,3,2,3,1,4,1,1,1,3,2,1,1,3,1,2,2,2,1,2,1,2,1,1,1,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,4,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,,3,3,2,2,1,1,1,2,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,1.0,56,Some college,Hispanic,Male,$75-125k,sporadic
5318,1,1,3,1,3,1,2,1,1,4,1,1,1,4,2,2,1,1,1,1,2,2,1,1,3,1,4,3,2,2,3,2,2,2,2,1,2,4,4,2,2,2,2,2,2,1,2,2,2,5,1,3,2,1,2,3,2,1,2,2,2,2,2,1,1,2,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,,2,2,1,1,1,1,1,2,2,2,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,53,College,Hispanic,Female,$75-125k,rarely/never
5319,1,1,2,2,3,1,4,2,2,3,1,1,1,4,2,1,2,3,3,2,3,3,3,2,3,1,4,4,2,2,2,2,2,3,2,2,3,4,4,2,2,2,2,2,2,1,2,1,2,5,2,3,3,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,-1,-1,1,1,1,,2,1,2,1,1,1,1,1,2,2,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,28,College,White,Male,$40-75k,sporadic
5320,1,1,1,1,2,1,2,2,1,2,1,1,3,4,1,1,1,1,1,1,4,1,1,2,1,1,1,1,2,4,1,3,1,2,4,2,1,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,1,1,1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,31,College,White,Male,$125k or more,sporadic
5321,1,1,3,2,2,1,1,1,1,1,3,4,4,1,1,4,4,1,3,2,2,1,2,1,2,1,1,4,2,4,2,4,4,1,3,2,3,3,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,2,1,2,1,2,1,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,38,College,White,Female,$125k or more,sporadic
5322,1,1,1,1,4,1,4,2,1,4,2,1,1,2,1,1,2,1,1,3,1,1,3,2,4,1,4,4,1,1,2,1,2,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,4,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,2,1,3,1,2,1,1,1,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,48,College,Hispanic,Male,$75-125k,sporadic
5323,1,1,1,1,2,1,2,2,2,4,1,1,1,4,4,3,1,1,1,2,3,3,3,1,2,1,4,3,3,3,1,2,2,3,1,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,2,2,2,2,2,1,2,2,1,2,-1,1,1,1,1,1,1,1,-1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,31,College,White,Female,$75-125k,sporadic
5324,1,1,2,2,1,2,1,1,2,1,2,4,4,2,1,3,3,2,2,3,3,4,2,1,4,1,2,2,2,3,2,2,4,1,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,3,4,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,2,2,2,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,24,College,White,Male,Less than $40k,rarely/never
5325,1,1,1,1,1,1,1,2,1,1,2,2,3,3,2,2,2,2,1,1,1,2,2,1,4,1,4,3,2,1,4,2,2,1,1,2,3,4,4,2,2,2,2,1,2,2,2,1,1,3,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,,3,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,2.0,51,College,White,Female,Less than $40k,sporadic
5326,1,1,4,2,4,2,2,1,1,4,4,2,4,2,1,2,2,3,3,3,4,3,4,1,4,1,2,2,2,2,2,2,4,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,,1,3,3,2,2,1,2,1,2,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,2.0,,,36,Some college,Hispanic,Male,$75-125k,sporadic
5327,1,1,1,1,2,1,1,1,1,1,2,2,4,3,1,4,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,4,1,1,1,3,3,4,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,70,High school or less,White,Female,$75-125k,sporadic
5328,1,1,2,1,4,1,1,2,1,4,2,2,3,4,3,3,1,3,3,3,3,3,3,1,2,2,4,3,3,2,2,2,2,2,2,1,3,3,4,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,1,-1,1,1,1,,2,2,1,1,1,1,-1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,76,College,Black,Female,Less than $40k,sporadic
5329,1,4,2,4,4,1,4,4,2,4,4,1,2,4,1,1,2,1,1,2,1,1,3,2,4,1,4,4,2,1,4,4,2,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,7.0,3,4,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,5,,,-1.0,40,Some college,Hispanic,Male,$40-75k,rarely/never
5330,1,1,1,1,4,1,1,1,1,4,1,1,2,4,4,2,2,1,1,1,2,1,2,1,1,1,4,2,2,1,2,1,2,2,1,2,4,4,4,2,1,2,2,2,2,2,2,2,2,5,1,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,,,,,,,,,,,2,,1.0,,67,Some college,White,Female,$75-125k,always
5331,1,2,2,2,3,1,3,1,1,3,2,2,2,2,1,2,3,1,1,2,2,1,2,1,3,1,3,3,2,2,3,3,3,3,2,1,2,2,4,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,,2,1,3,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,,,2.0,31,College,White,Male,$75-125k,rarely/never
5332,1,1,1,2,1,2,1,1,1,4,3,2,4,1,1,4,2,2,1,1,2,2,1,2,1,1,4,2,2,2,2,2,3,1,1,1,2,4,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,4,2,2,2,2,2,2,1,2,2,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,,2,3,3,1,1,1,2,1,2,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,36,College,White,Female,$125k or more,always
5333,1,1,1,2,2,1,1,1,1,3,2,4,4,2,4,4,3,3,2,3,3,2,3,1,3,1,4,4,3,2,4,4,4,2,3,2,4,4,4,2,2,2,2,2,2,1,2,2,2,2,5,2,3,3,4,4,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,46,Some college,White,Male,$40-75k,sporadic
5334,1,1,1,1,3,1,3,2,1,4,1,1,1,4,3,2,2,2,2,2,2,2,4,1,2,1,2,3,2,2,2,2,2,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,-1,1,-1,1,1,-1,1,1,,2,1,1,1,1,1,1,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,34,College,White,Female,$75-125k,sporadic
5335,1,1,2,1,2,1,1,1,1,2,2,4,4,3,1,3,4,2,2,1,3,2,2,1,2,2,1,3,1,2,3,3,4,2,2,2,3,3,4,2,2,1,2,1,2,1,2,2,2,2,4,1,4,1,3,3,2,2,1,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,53,College,Hispanic,Male,$75-125k,always
5336,1,3,2,2,3,2,4,1,2,1,1,2,1,2,1,2,3,2,2,2,2,3,1,2,4,1,4,3,2,2,4,3,4,4,2,1,3,4,4,2,2,2,2,2,2,2,2,1,2,-1,-1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,2,2,4.0,3,3,3,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,,,-1.0,31,High school or less,Hispanic,Male,Less than $40k,rarely/never
5337,1,1,1,1,1,1,1,1,1,2,4,2,2,3,2,2,2,2,1,1,4,1,4,1,2,1,2,2,1,2,2,2,2,2,2,1,3,4,4,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-1,1,1,-1,1,1,,3,1,1,2,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,5,,,1.0,63,Some college,White,Female,$125k or more,rarely/never
5338,1,2,2,2,3,2,2,3,1,4,2,2,1,4,1,1,1,1,1,2,2,2,3,1,4,1,4,4,4,2,3,2,4,3,2,2,1,2,3,1,2,1,2,2,2,1,2,2,2,5,1,3,2,2,3,4,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,1,1,-1,1,1,-1,1,1,,2,2,2,2,2,2,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,34,Some college,White,Female,$40-75k,rarely/never
5339,1,1,2,2,2,1,1,1,1,3,1,1,3,4,3,1,2,3,1,2,2,4,2,1,3,1,4,3,2,3,1,1,2,1,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,5,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,-1,1,-1,1,1,-1,-1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,2.0,49,College,White,Female,$125k or more,always
5340,1,1,1,1,2,1,2,1,1,4,2,1,2,3,4,4,1,1,1,1,2,1,2,1,1,1,4,2,2,1,1,1,1,2,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,87,College,White,Male,$40-75k,always
